1969,6,27,12.146,21.246,2934
1969,6,28,10.691,22.163,2875.3
1969,6,29,8.5986,23.16,2972.9
1969,6,30,6.6552,24.131,2906.6
1969,7,1,4.9706,24.748,2841.5
1969,7,2,3.6954,24.9,2783.9
1969,7,3,2.816,24.794,2736.3
1969,7,4,8.7067,40.632,2927.7
1969,7,5,5.5425,40.297,2892.1
1969,7,6,2.9724,39.937,2872.1
1969,7,7,1.6337,38.745,2917.9
1969,7,8,1.092,36.692,2878.3
1969,7,9,0.80859,35.026,2909.7
1969,7,10,5.2113,45.476,2963.2
1969,7,11,2.0016,45.046,2984
1969,7,12,0.6642,42.834,3000
1969,7,13,0.38643,39.891,3032.3
1969,7,14,0.3095,37.002,3237.2
1969,7,15,0.26557,34.385,3287.8
1969,7,16,0.23801,31.773,3215.7
1969,7,17,4.5453,42.684,3217.7
1969,7,18,0.60376,42.992,3211.5
1969,7,19,0.23494,41.279,3134.6
1969,7,20,0.20877,39.331,3070.5
1969,7,21,0.20147,37.467,3009.9
1969,7,22,0.19585,35.755,2956.3
1969,7,23,0.20484,34.248,2943.1
1969,7,24,0.19785,32.645,2928.5
1969,7,25,0.22627,31.424,2919.3
1969,7,26,0.21841,30.151,2909.1
1969,7,27,0.22866,29.236,2924.2
1969,7,28,0.2036,28.004,2924
1969,7,29,0.19322,26.827,2918.1
1969,7,30,0.19429,25.655,2915.3
1969,7,31,0.19477,25.156,2984.4
1969,8,1,0.22991,24.24,3023.1
1969,8,2,0.21624,23.376,3048.4
1969,8,3,0.20395,22.509,3067.7
1969,8,4,1.1957,34.475,4575.3
1969,8,5,0.61331,32.719,4497.3
1969,8,6,0.39099,30.788,4426.6
1969,8,7,0.32418,29.476,4308.3
1969,8,8,0.40868,28.239,4237.8
1969,8,9,0.38466,26.654,4217.5
1969,8,10,0.36378,25.314,4420.2
1969,8,11,0.31553,24.111,4398.7
1969,8,12,0.30563,22.842,4359.3
1969,8,13,0.32716,21.692,4876.3
1969,8,14,0.31001,20.428,4617.7
1969,8,15,0.3476,19.886,4624.3
1969,8,16,0.35818,19.39,4602.2
1969,8,17,0.35329,18.875,4602.3
1969,8,18,0.38241,18.464,4527.1
1969,8,19,0.37758,18.065,4463.4
1969,8,20,0.36025,17.661,4398.6
1969,8,21,0.37041,17.25,4343.1
1969,8,22,0.46933,16.866,4344
1969,8,23,0.51502,16.506,4339.6
1969,8,24,0.51359,16.111,4325.1
1969,8,25,0.49654,15.73,4309.6
1969,8,26,0.46125,15.333,4288.3
1969,8,27,0.42651,14.93,4265.7
1969,8,28,0.41166,14.56,4188.9
1969,8,29,0.46634,14.176,4172.9
1969,8,30,0.94762,14.95,4081.2
1969,8,31,0.71176,14.773,4065.4
1969,9,1,0.61057,14.676,4045.1
1969,9,2,0.56811,14.499,4026.5
1969,9,3,0.53577,14.297,4007.7
1969,9,4,12.309,27.042,4728.4
1969,9,5,11.374,25.496,4696.7
1969,9,6,10.395,24.209,4868.8
1969,9,7,9.378,23.265,4757.7
1969,9,8,8.4266,22.45,4658.2
1969,9,9,5.1014,22.223,4473.2
1969,9,10,3.555,23.203,4421.5
1969,9,11,2.4687,23.754,4376.3
