1969,6,27,21.491,32.526,2934
1969,6,28,17.964,33.302,3006.7
1969,6,29,13.703,34.976,3087.9
1969,6,30,9.4507,36.694,3006.6
1969,7,1,5.9126,37.702,2935.9
1969,7,2,3.7154,37.347,3000.1
1969,7,3,7.8001,52.338,3023.3
1969,7,4,3.3947,48.48,3238.8
1969,7,5,2.2105,47.45,3751.4
1969,7,6,1.6054,46.069,3703.2
1969,7,7,1.257,44.378,3664.4
1969,7,8,1.0212,42.562,3628
1969,7,9,0.80916,40.749,3591.3
1969,7,10,5.7434,50.526,3586.9
1969,7,11,2.6703,49.829,3559.2
1969,7,12,0.95235,47.86,3523.5
1969,7,13,0.44671,44.93,3520.7
1969,7,14,0.32936,41.827,3692.8
1969,7,15,0.279,38.966,3714.8
1969,7,16,0.25259,36.181,3659
1969,7,17,4.4858,46.156,3587.5
1969,7,18,0.56365,46.239,3559.8
1969,7,19,0.23559,44.246,3530
1969,7,20,0.21282,42.081,3502.8
1969,7,21,0.20519,40.017,3475.1
1969,7,22,0.20184,38.002,3626.6
1969,7,23,0.22399,35.962,4197.6
1969,7,24,4.4458,46.674,4094.3
1969,7,25,0.67971,46.567,3977.3
1969,7,26,0.24492,44.685,3879.1
1969,7,27,0.21985,42.32,4195.2
1969,7,28,0.20274,40.239,4126.4
1969,7,29,0.1997,38.269,4086.3
1969,7,30,0.20299,36.365,3980.2
1969,7,31,0.19846,34.831,3886.9
1969,8,1,0.23174,33.374,3851.3
1969,8,2,0.21894,31.982,3805.8
1969,8,3,0.20902,30.625,3759.5
1969,8,4,1.6259,38.85,4613.3
1969,8,5,0.91479,37.262,4539.5
1969,8,6,0.5545,35.458,4472.9
1969,8,7,6.2387,41.702,5031.8
1969,8,8,4.467,40.082,5157.8
1969,8,9,3.0284,38.505,5059.1
1969,8,10,1.8204,36.993,5183.4
1969,8,11,0.92857,35.425,5095.1
1969,8,12,0.52429,33.39,4991.8
1969,8,13,0.38931,31.309,5451.2
1969,8,14,4.9175,37.625,5218.6
1969,8,15,1.5345,38.049,5173.2
1969,8,16,0.6398,37.524,5120.2
1969,8,17,0.39786,36.273,5087.3
1969,8,18,0.2963,34.937,4963.7
1969,8,19,0.27068,33.627,4920.8
1969,8,20,0.26,32.348,4867.1
1969,8,21,5.8907,39.419,4825.2
1969,8,22,4.4359,38.343,4787
1969,8,23,3.1845,37.254,4741.9
1969,8,24,2.1093,36.065,4699.9
1969,8,25,1.3036,34.644,4653.8
1969,8,26,0.76545,33.14,4609.3
1969,8,27,0.48566,31.529,4565.5
1969,8,28,6.039,38.296,4522.7
1969,8,29,4.1822,36.907,4484.1
1969,8,30,1.3038,36.149,4349.4
1969,8,31,0.58876,35.477,4314.8
1969,9,1,0.37018,34.362,4272.9
1969,9,2,0.31646,33.108,4233.6
1969,9,3,0.30799,31.847,4246.2
1969,9,4,4.3695,39.468,4242
1969,9,5,1.6995,39.571,4264.5
1969,9,6,1.1907,39.711,4825.7
1969,9,7,0.92332,38.679,4789.8
1969,9,8,0.84343,37.543,4689.7
1969,9,9,0.79678,36.387,4598.2
1969,9,10,0.77618,35.161,4561.1
1969,9,11,0.59601,33.977,4428.5
1969,9,12,0.72179,33.028,4429.2
1969,9,13,0.86398,32.097,4426
1969,9,14,0.98991,31.203,4410.5
1969,9,15,1.1133,30.187,4698.3
1969,9,16,1.2062,29.278,4608.5
1969,9,17,0.94961,28.518,4492.7
1969,9,18,0.88778,27.868,4450
1969,9,19,1.0885,27.52,4449.1
1969,9,20,1.1273,27.055,4442.2
1969,9,21,1.2975,26.515,4436.1
1969,9,22,1.3258,25.9,4568.3
1969,9,23,8.4173,29.741,4503.5
1969,9,24,7.7522,28.9,4449
1969,9,25,5.5272,28.663,4397.5
1969,9,26,4.8429,28.936,4495.9
1969,9,27,4.2299,29.102,4440
1969,9,28,3.7665,29.144,4419.1
1969,9,29,3.2466,29.105,4513.3
1969,9,30,2.9575,29.058,4470
1969,10,1,2.7316,28.98,4439.1
1969,10,2,2.5712,28.815,4419.3
1969,10,3,2.8012,28.861,4448.3
1969,10,4,2.9985,28.716,4479.9
1969,10,5,10.742,32.695,4529.8
1969,10,6,8.1811,31.868,4514.8
1969,10,7,7.5468,32.006,4520.6
1969,10,8,10.184,33.674,4685
1969,10,9,12.624,37.014,4661.2
1969,10,10,36.911,40.9,3659.1
1969,10,11,36.61,40.713,3747.1
1969,10,12,36.618,40.644,3763.1
1969,10,13,36.128,40.383,3855.8
1969,10,14,35.736,40.233,3891.1
1969,10,15,35.569,40.148,3889.8
1969,10,16,47.455,52.776,4003.6
1969,10,17,46.734,52.361,4131.6
1969,10,18,44.536,50.912,4173.2
