1969,6,27,11.86,20.849,2934
1969,6,28,10.017,21.384,3007
1969,6,29,7.9652,22.103,3088.6
1969,6,30,6.1382,22.626,3008
1969,7,1,4.6517,22.795,2938.5
1969,7,2,3.5483,22.592,2882.6
1969,7,3,2.7428,22.086,2924.4
1969,7,4,2.5324,23.524,3245.7
1969,7,5,2.0838,22.8,3741.6
1969,7,6,1.6459,22.187,3687.6
1969,7,7,1.3098,21.533,3653.9
1969,7,8,1.0546,20.761,3596.1
1969,7,9,0.83441,20.147,3572.1
1969,7,10,0.65858,19.487,3575.8
1969,7,11,0.53253,18.788,3554.8
1969,7,12,0.43355,18.051,3524.8
1969,7,13,0.35974,17.323,3525.8
1969,7,14,0.30914,16.6,3699.7
1969,7,15,0.2645,15.877,3722.7
1969,7,16,0.2365,15.108,3641.9
1969,7,17,0.22385,14.501,3618.4
1969,7,18,0.20913,13.924,3589
1969,7,19,0.19905,13.356,3557.6
1969,7,20,0.19309,12.814,3529
1969,7,21,0.18544,12.302,3432.2
1969,7,22,0.18176,11.845,3344.8
1969,7,23,0.18554,11.481,3292.4
1969,7,24,0.18221,11.016,3262.2
1969,7,25,0.18012,10.59,3235.2
1969,7,26,0.26317,12.088,3956.7
1969,7,27,0.2842,11.619,4203.8
1969,7,28,0.25857,11.167,4141
1969,7,29,0.2425,10.731,4083.1
1969,7,30,0.24066,10.293,4031.7
1969,7,31,0.31289,9.9542,4762.9
1969,8,1,0.27328,9.5795,4670.2
1969,8,2,0.24722,9.2131,4585
1969,8,3,0.23192,8.8531,4506.1
1969,8,4,0.23805,8.5272,4602.6
1969,8,5,0.22338,8.1938,4521.3
1969,8,6,0.21894,7.86,4442.7
1969,8,7,0.21883,7.621,4204.3
1969,8,8,0.24574,7.3989,4431.8
1969,8,9,0.23517,7.1855,4387.5
1969,8,10,0.25683,7.0164,4583.9
1969,8,11,0.24114,6.8243,4553.7
1969,8,12,0.23431,6.6044,4518
1969,8,13,0.29769,6.4738,5024.3
1969,8,14,0.25556,6.2555,4801.6
1969,8,15,0.24444,6.0882,4793.8
1969,8,16,0.23499,5.9221,4758.5
1969,8,17,0.23225,5.7526,4745.8
1969,8,18,0.22309,5.5859,4657.7
1969,8,19,0.41419,6.5776,4796.5
1969,8,20,0.4061,6.3653,4748.8
1969,8,21,0.40601,6.1527,4705.3
1969,8,22,0.2197,4.9597,4431.7
1969,8,23,0.22505,4.821,4413.3
1969,8,24,0.22864,4.6762,4390.9
1969,8,25,0.23243,4.5363,4370.6
1969,8,26,0.2338,4.3964,4344.1
1969,8,27,0.23421,4.2611,4315
1969,8,28,0.22161,4.1061,4204.7
1969,8,29,0.22518,3.9901,4192.5
1969,8,30,0.5134,4.7081,4975.3
1969,8,31,0.50403,4.5548,4908.3
1969,9,1,0.49326,4.4162,4841.2
1969,9,2,0.48685,4.2784,4779.5
1969,9,3,0.48384,4.1446,4723.7
1969,9,4,0.47612,4.0182,4665.5
1969,9,5,0.4741,3.9067,4635.6
1969,9,6,0.5092,3.8266,4806.7
1969,9,7,0.44109,3.6645,4582.8
1969,9,8,0.4306,3.6106,4522.6
1969,9,9,0.42311,3.5548,4466.6
1969,9,10,0.42001,3.4923,4415.4
1969,9,11,1.1573,4.3191,4570.4
1969,9,12,1.1614,4.203,4544.1
1969,9,13,1.1677,4.0957,4516.2
1969,9,14,0.46049,3.2735,4335.5
1969,9,15,0.48784,3.2381,4287.3
1969,9,16,1.2138,3.8334,4743.9
1969,9,17,1.2124,3.7381,4654.6
1969,9,18,1.1959,3.6346,4563.7
1969,9,19,1.0361,3.5111,4486.5
1969,9,20,1.0251,3.5124,4470.4
1969,9,21,1.0285,3.5085,4455.4
1969,9,22,1.0467,3.5145,4574.3
1969,9,23,1.0198,3.5055,4485.8
1969,9,24,2.5281,4.1279,4387.1
1969,9,25,2.6008,4.1069,4341
1969,9,26,2.5776,4.0577,4433.3
1969,9,27,2.5626,3.996,4486.7
1969,9,28,2.5497,3.9349,4443.7
1969,9,29,2.5109,3.8971,4519.8
1969,9,30,2.2354,3.8376,4434.6
1969,10,1,2.2437,3.8833,4401.1
1969,10,2,2.2496,3.9213,4377.5
1969,10,3,2.2192,3.9469,4393.8
1969,10,4,2.2499,3.9858,4417
1969,10,5,2.3793,4.0327,4404.7
1969,10,6,4.0011,4.4266,4756.3
1969,10,7,3.6557,4.3851,4650.1
1969,10,8,3.685,4.4437,4619.4
1969,10,9,3.7064,4.5041,4615.8
1969,10,10,5.4708,4.9799,4578.3
1969,10,11,25.8,10.533,3777.1
